"","Postcode","Region","msoa11cd","latitude","longitude","site"
"10341","WR8 0QL","Midlands","E02006720",52.05768,-2.228951,"GP"
"10351","WR9 0EL","Midlands","E02006753",52.276553,-2.229023,"GP"
"10361","WR9 8RD","Midlands","E02006750",52.26693,-2.153493,"GP"
"10371","WS1 2NL","Midlands","E02002138",52.576958,-1.968274,"GP"
"10381","WS10 8SY","Midlands","E02002145",52.566142,-2.036308,"GP"
"10391","WS11 1QN","Midlands","E02006129",52.683672,-2.040444,"GP"
"10401","WS11 1SH","Midlands","E02006175",52.680422,-2.054419,"GP"
"10411","WS13 6EF","Midlands","E02006150",52.685937,-1.81547,"GP"
"10421","WS15 2RH","Midlands","E02006119",52.763055,-1.948905,"GP"
"10431","WS2 9PL","Midlands","E02002135",52.584972,-1.995396,"GP"
"10441","WS3 2DA","Midlands","E02002121",52.612,-1.999,"GP"
"10451","WS7 3XE","Midlands","E02006151",52.671453,-1.934326,"GP"
"10461","WS9 9BH","Midlands","E02002113",52.630252,-1.932127,"GP"
"10471","WV10 8LY","Midlands","E02002152",52.61456,-2.099575,"GP"
"10481","WV10 8UT","Midlands","E02002149",52.630601,-2.115539,"GP"
"10491","WV11 1XU","Midlands","E02002160",52.599265,-2.081794,"GP"
"10501","WV13 2DR","Midlands","E02002136",52.585542,-2.057135,"GP"
"10511","WV14 9BX","Midlands","E02002182",52.551326,-2.099948,"GP"
"10521","WV16 4EN","Midlands","E02006012",52.5379,-2.422992,"GP"
"10531","WV6 0QL","Midlands","E02002161",52.595718,-2.142566,"GP"
"10541","WV6 9NW","Midlands","E02002157",52.605471,-2.150616,"GP"
"10551","WV8 2ER","Midlands","E02006182",52.624365,-2.195619,"GP"
"10561","YO13 0NL","North East and Yorkshire","E02005798",54.309822,-0.4452,"GP"
"10571","YO14 9AE","North East and Yorkshire","E02005808",54.210165,-0.290294,"GP"
"10581","YO16 4LZ","North East and Yorkshire","E02002687",54.084857,-0.200879,"GP"
"10591","YO17 9RF","North East and Yorkshire","E02006870",54.132582,-0.797728,"GP"
"10601","YO18 8BL","North East and Yorkshire","E02005789",54.244947,-0.781373,"GP"
"10611","YO21 1SD","North East and Yorkshire","E02005795",54.48598,-0.62317,"GP"
"10621","YO24 1LW","North East and Yorkshire","E02002793",53.931034,-1.115881,"GP"
"10631","YO25 5JR","North East and Yorkshire","E02006891",54.01226,-0.423232,"GP"
"10641","YO32 2LL","North East and Yorkshire","E02002774",54.019348,-1.081866,"GP"
"10651","YO61 3AD","North East and Yorkshire","E02005759",54.121813,-1.191541,"GP"
"10661","YO8 4BL","North East and Yorkshire","E02005813",53.785134,-1.074874,"GP"
"1468","B5 7QU","Midlands","E02001905",52.455354,-1.903891,"HospHub"
"2102","B60 1GN","Midlands","E02006706",52.339701,-2.050578,"HospHub"
"3102","BA1 9BU","South West","E02002994",51.419,-2.406,"HospHub"
"4102","BA22 7LH","South West","E02006080",51.04562,-2.55187,"HospHub"
"5102","BB11 1PY","North West","E02005178",53.789736,-2.244509,"HospHub"
"6102","BD1 5AX","North East & Yorkshire","E02002221",53.790512,-1.752316,"HospHub"
"7102","BD20 6TD","North East & Yorkshire","E02002186",53.898014,-1.962695,"HospHub"
"8102","BN1 2TE","South East","E02003517",50.823,-0.146,"HospHub"
"9102","BR1 3UH","London","E02000144",51.403878,0.020377,"HospHub"
"10102","BS34 8QZ","South West","E02003106",51.501777,-2.551978,"HospHub"
"11101","CB1 1PS","East of England","E02003725",52.207,0.133,"HospHub"
"12101","CB4 1BL","East of England","E02003721",52.212856,0.140013,"HospHub"
"13101","CM20 3DT","East of England","E02004546",51.767998,0.098918,"HospHub"
"1469","CO4 5UP","East of England","E02004509",51.92332,0.89699,"HospHub"
"1512","CR0 1TY","London","E02000217",51.376252,-0.102158,"HospHub"
"1612","DE1 2NJ","Midlands","E02002813",52.918432,-1.469013,"HospHub"
"1712","DH1 5FA","North East & Yorkshire","E02004308",54.808004,-1.577336,"HospHub"
"1812","DL2 1DL","North East & Yorkshire","E02002571",54.50806,-1.534951,"HospHub"
"1912","DN15 6HX","North East & Yorkshire","E02002756",53.592352,-0.6524,"HospHub"
"2012","DY4 0BS","Midlands","E02002056",52.545981,-2.049769,"HospHub"
"2112","E20 1EJ","London","E02000726",51.544336,-0.006347,"HospHub"
"2212","EX31 2AP","South West","E02004183",51.075721,-4.058983,"HospHub"
"2312","EX5 1EW","South West","E02004141",50.7,-3.391,"HospHub"
"2412","HD1 6PG","North East & Yorkshire","E02002299",53.654903,-1.767091,"HospHub"
"2512","HP2 4AD","East of England","E02004870",51.750864,-0.4686,"HospHub"
"2612","HP21 9PP","South East","E02003670",51.801482,-0.801121,"HospHub"
"2712","HR4 9BD","Midlands","E02002914",52.0724,-2.721394,"HospHub"
"2812","IG3 8YB","London","E02000772",51.580544,0.112107,"HospHub"
"2912","IP14 5FP","East of England","E02006270",52.189798,1.013137,"HospHub"
"3012","IP20 9AR","East of England","E02005609",52.40386,1.297568,"HospHub"
"3112","IP3 0SP","East of England","E02006258",52.031534,1.188524,"HospHub"
"3212","IP33 3FT","East of England","E02006281",52.239502,0.70019,"HospHub"
"3312","KT1 3EW","London","E02000602",51.409214,-0.290613,"HospHub"
"3412","KT10 9AJ","South East","E02006329",51.373664,-0.362843,"HospHub"
"3512","LA1 1PL","North West","E02005234",54.047908,-2.798278,"HospHub"
"3612","LA12 7BT","North West","E02004026",54.198888,-3.097833,"HospHub"
"3712","LA9 4BD","North West","E02004018",54.329312,-2.743256,"HospHub"
"3812","LE4 6DP","Midlands","E02002836",52.645208,-1.121099,"HospHub"
"3912","LN2 2NA","Midlands","E02005500",53.286392,-0.543921,"HospHub"
"4012","LS11 0EY","North East & Yorkshire","E02002419",53.774889,-1.579904,"HospHub"
"4112","LU3 3QN","East of England","E02003258",51.918012,-0.450109,"HospHub"
"4212","M11 3BS","North West","E02001059",53.478,-2.192,"HospHub"
"4312","MK41 7PH","East of England","E02003625",52.150807,-0.47472,"HospHub"
"4412","MK9 3HS","East of England","E02003472",52.038973,-0.755881,"HospHub"
"4512","N8 8JD","London","E02000418",51.583541,-0.13076,"HospHub"
"4612","NE1 4EP","North East & Yorkshire","E02001731",54.967558,-1.621193,"HospHub"
"4712","NG19 7AP","Midlands","E02005883",53.153932,-1.205303,"HospHub"
"4812","NG7 6HB","Midlands","E02002884",52.967161,-1.166385,"HospHub"
"4912","NN3 6BJ","Midlands","E02005651",52.277,-0.873,"HospHub"
"5012","NR1 3JX","East of England","E02005590",52.626827,1.296538,"HospHub"
"5112","NR17 2AS","East of England","E02005513",52.514816,1.020597,"HospHub"
"5212","NR19 2EX","East of England","E02005505",52.690014,0.945719,"HospHub"
"5312","NR2 3TU","East of England","E02005589",52.633755,1.262413,"HospHub"
"5412","NR30 2BG","East of England","E02005542",52.608084,1.728578,"HospHub"
"5512","OX4 4XP","South East","E02005955",51.717066,-1.210957,"HospHub"
"5612","PE1 1NT","East of England","E02003250",52.573292,-0.245551,"HospHub"
"5712","PE13 1AR","East of England","E02003744",52.665775,0.161736,"HospHub"
"5812","PE19 8FT","East of England","E02003772",52.227747,-0.286763,"HospHub"
"5912","PE21 7PB","Midlands","E02006865",52.977096,-0.069715,"HospHub"
"6012","PE29 7HN","East of England","E02003760",52.345388,-0.175706,"HospHub"
"6112","PE30 1HA","East of England","E02005561",52.755552,0.393518,"HospHub"
"6212","PE38 9HS","East of England","E02005567",52.604053,0.377478,"HospHub"
"6312","PL2 3DQ","South West","E02003134",50.387392,-4.1517,"HospHub"
"6412","PL27 7JE","South West","E02003937",50.515644,-4.865377,"HospHub"
"6512","PO19 6AA","South East","E02006568",50.842714,-0.7789,"HospHub"
"6612","PO30 2QR","South East","E02003588",50.702458,-1.290437,"HospHub"
"6712","PO4 8FE","South East","E02003540",50.796073,-1.045439,"HospHub"
"6812","PR1 1FB","North West","E02005269",53.760863,-2.697713,"HospHub"
"6912","RM1 3RH","London","E02000476",51.578,0.183,"HospHub"
"7012","RM16 2PX","East of England","E02003304",51.496253,0.335989,"HospHub"
"7112","SE1 7EH","London","E02006801",51.497907,-0.118905,"HospHub"
"7212","SE1 7RH","London","E02006801",51.500706,-0.111415,"HospHub"
"7312","SE13 6LH","London","E02000664",51.454328,-0.017051,"HospHub"
"7412","SE18 4QH","London","E02000327",51.478193,0.050043,"HospHub"
"7512","SE5 9RS","London","E02000631",51.468077,-0.093916,"HospHub"
"7612","SG1 2FQ","East of England","E02004948",51.898151,-0.212439,"HospHub"
"7712","SG6 3DN","East of England","E02004916",51.978348,-0.227246,"HospHub"
"7812","SL1 3SS","South East","E02003415",51.51175,-0.607164,"HospHub"
"7912","SM1 1AY","London","E02000851",51.365077,-0.194501,"HospHub"
"8012","SO16 4GX","South East","E02003563",50.923308,-1.448766,"HospHub"
"8112","SP2 7TU","South West","E02006671",51.070284,-1.80045,"HospHub"
"8212","SR5 3HX","North East & Yorkshire","E02001797",54.925232,-1.471766,"HospHub"
"8312","SS11 7XX","East of England","E02004505",51.63503,0.545023,"HospHub"
"8412","SS14 1DL","East of England","E02004438",51.570784,0.454668,"HospHub"
"8512","SS7 1TF","East of England","E02004474",51.561844,0.584868,"HospHub"
"8612","ST6 4JU","Midlands","E02002955",53.054295,-2.210751,"HospHub"
"8712","SW15 5PN","London","E02000938",51.45554,-0.241744,"HospHub"
"8812","SW19 8YA","London","E02000691",51.420804,-0.205049,"HospHub"
"8912","SY10 7AG","Midlands","E02006023",52.884229,-3.032686,"HospHub"
"9012","TA1 1NY","South West","E02006105",51.022262,-3.095203,"HospHub"
"9112","TA24 6DF","South West","E02006114",51.200109,-3.461912,"HospHub"
"9212","TR13 8PJ","South West","E02003928",50.104024,-5.26697,"HospHub"
"9312","TS3 6RS","North East & Yorkshire","E02002496",54.578123,-1.217764,"HospHub"
"9412","W5 5TL","London","E02000269",51.51166,-0.312578,"HospHub"
"9512","WA9 3AL","North West","E02001424",53.446702,-2.722982,"HospHub"
"9612","WC1H 9BT","London","E02000190",51.528276,-0.12707,"HospHub"
"9712","WD17 3EX","East of England","E02004975",51.658963,-0.403444,"HospHub"
"9812","WF1 5RH","North East & Yorkshire","E02002467",53.675,-1.49,"HospHub"
"9912","WR13 6NW","Midlands","E02006719",52.082854,-2.314639,"HospHub"
"10012","WR5 3TY","Midlands","E02006747",52.17194,-2.205002,"HospHub"
"10112","WS1 1YS","Midlands","E02002139",52.584458,-1.98415,"HospHub"
"10212","YO24 1LW","North East & Yorkshire","E02002793",53.931034,-1.115881,"HospHub"
"2103","all orders to  Royal Victoria Infirmary","North East & Yorkshire",NA,54.9802,-1.6189,"HospHub"
"3103","B12 8JL","Midlands","E02001903",52.457321,-1.874189,"HospHub"
"4103","B15 2TH","Midlands","E02001913",52.453271,-1.938476,"HospHub"
"5103","B4 6NH","Midlands","E02001876",52.484895,-1.893754,"HospHub"
"6103","B71 4HJ","Midlands","E02002059",52.528,-1.989,"HospHub"
"7103","B75 7RR","Midlands","E02001832",52.567365,-1.812043,"HospHub"
"8103","B9 5SS","Midlands","E02001892",52.480217,-1.829966,"HospHub"
"9103","B91 2JL","Midlands","E02002096",52.417122,-1.774365,"HospHub"
"10103","B98 7UB","Midlands","E02006729",52.279773,-1.912127,"HospHub"
"11102","BB10 2PQ","North West","E02005177",53.810424,-2.227879,"HospHub"
"12102","BB2 3HH","North West","E02002625",53.73556,-2.462716,"HospHub"
"13102","BD18 3LD","North East & Yorkshire","E02002202",53.839675,-1.788605,"HospHub"
"1470","BD20 6TD","North East & Yorkshire","E02002186",53.898014,-1.962695,"HospHub"
"1513","BD9 6RJ","North East & Yorkshire","E02002219",53.805881,-1.794697,"HospHub"
"1613","BH15 2JB","South West","E02003208",50.721986,-1.973117,"HospHub"
"1713","BH7 7DW","South West","E02003182",50.74748,-1.820505,"HospHub"
"1813","BL4 0JR","North West","E02001012",53.553956,-2.429894,"HospHub"
"1913","BL9 7TD","North West","E02001025",53.6,-2.256,"HospHub"
"2013","BN11 2DH","South East","E02006631",50.816756,-0.363429,"HospHub"
"2113","BN13 3EP","South East","E02006621",50.841209,-0.411162,"HospHub"
"2213","BN2 5BE","South East","E02003521",50.819467,-0.118177,"HospHub"
"2313","BN2 5BE","South East","E02003521",50.819467,-0.118177,"HospHub"
"2413","BN21 2UD","South East","E02004363",50.786967,0.271108,"HospHub"
"2513","BR3 3BX","London","E02000150",51.380928,-0.029753,"HospHub"
"2613","BR6 8ND","London","E02000162",51.366243,0.059146,"HospHub"
"2713","BS10 5NB","South West","E02003015",51.497332,-2.592948,"HospHub"
"2813","BS2 8HW","South West","E02003043",51.459,-2.596,"HospHub"
"2913","BS23 4TQ","South West","E02003089",51.322334,-2.971399,"HospHub"
"3013","CA1 3SX","North East & Yorkshire","E02003999",54.874924,-2.883908,"HospHub"
"3113","CA2 7HY","North East & Yorkshire","E02003994",54.897,-2.958,"HospHub"
"3213","CA28 8JG","North East & Yorkshire","E02004002",54.530194,-3.563175,"HospHub"
"3313","CA7 9DD","North East & Yorkshire","E02003965",54.830432,-3.171324,"HospHub"
"3413","CB2 0AY","East of England","E02003731",52.174,0.136,"HospHub"
"3513","CB2 0QQ","East of England","E02003731",52.173741,0.139114,"HospHub"
"3613","CB21 5EF","East of England","E02003785",52.185212,0.188175,"HospHub"
"3713","CH2 1BQ","North West","E02003797",53.211544,-2.898825,"HospHub"
"3813","CH2 1BQ","North West","E02003797",53.211544,-2.898825,"HospHub"
"3913","CH63 4JY","North West","E02001504",53.332884,-3.024137,"HospHub"
"4013","CM1 3AG","East of England","E02004493",51.724407,0.44921,"HospHub"
"4113","CM20 1QX","East of England","E02004547",51.771529,0.085457,"HospHub"
"4213","CO4 5JL","East of England","E02004509",51.910172,0.899183,"HospHub"
"4313","CR7 7YE","London","E02000208",51.389127,-0.108783,"HospHub"
"4413","CT1 3NG","South East","E02005025",51.266587,1.087083,"HospHub"
"4513","CV10 7DJ","Midlands","E02006482",52.51258,-1.478439,"HospHub"
"4613","CV2 2DX","Midlands","E02001976",52.421211,-1.438403,"HospHub"
"4713","CV2 2TE","Midlands","E02001976",52.422439,-1.445534,"HospHub"
"4813","CV34 5BW","Midlands","E02006529",52.289965,-1.583203,"HospHub"
"4913","CW1 4QJ","North West","E02003837",53.117684,-2.475863,"HospHub"
"5013","DA14 6LT","London","E02000091",51.419041,0.101687,"HospHub"
"5113","DA2 8DA","South East","E02005035",51.434952,0.258645,"HospHub"
"5213","DE13 0RB","Midlands","E02006137",52.817775,-1.656384,"HospHub"
"5313","DE22 3LZ","Midlands","E02002812",52.917406,-1.51495,"HospHub"
"5413","DE22 3NE","Midlands","E02002812",52.911193,-1.514514,"HospHub"
"5513","DH1 5TW","North East & Yorkshire","E02004315",54.788497,-1.593834,"HospHub"
"5613","DL3 6HX","North East & Yorkshire","E02002566",54.530374,-1.563733,"HospHub"
"5713","DL6 1JG","North East & Yorkshire","E02005753",54.342331,-1.430534,"HospHub"
"5813","DN15 7BH","North East & Yorkshire","E02002757",53.587582,-0.667599,"HospHub"
"5913","DN2 5LT","North East & Yorkshire","E02001556",53.530741,-1.109257,"HospHub"
"6013","DN4 8QN","North East & Yorkshire","E02001566",53.494811,-1.145976,"HospHub"
"6113","DT1 2JY","South West","E02004277",50.71294,-2.446936,"HospHub"
"6213","DY1 2HQ","Midlands","E02002012",52.502944,-2.118518,"HospHub"
"6313","E1 1BB","London","E02000880",51.519019,-0.058106,"HospHub"
"6413","E11 1NR","London","E02000913",51.57883,0.002638,"HospHub"
"6513","E13 8SL","London","E02000741",51.522776,0.034717,"HospHub"
"6613","E9 6SR","London","E02000363",51.550632,-0.046099,"HospHub"
"6713","EC1A 7BE","London","E02000001",51.51775,-0.100404,"HospHub"
"6813","EC1V 2PD","London","E02000576",51.527245,-0.089889,"HospHub"
"6913","EN2 8JL","London","E02000286",51.667,-0.104,"HospHub"
"7013","EN5 3DJ","London","E02000027",51.650726,-0.214152,"HospHub"
"7113","EX2 5DW","South West","E02004161",50.71671,-3.50668,"HospHub"
"7213","EX2 7JS","South West","E02004159",50.719173,-3.46608,"HospHub"
"7313","FY3 8NR","North West","E02002641",53.820668,-3.016264,"HospHub"
"7413","GL1 3NN","South West","E02004637",51.866389,-2.232073,"HospHub"
"7513","GL3 4AW","South West","E02004674",51.844,-2.177,"HospHub"
"7613","GU16 7UJ","South East","E02006425",51.319669,-0.742029,"HospHub"
"7713","GU2 7XX","South East","E02006355",51.241024,-0.607462,"HospHub"
"7813","HA1 3UJ","London","E02000100",51.575407,-0.322037,"HospHub"
"7913","HD3 3EA","North East & Yorkshire","E02002303",53.655482,-1.816338,"HospHub"
"8013","HG2 7SX","North East & Yorkshire","E02005773",53.993807,-1.517573,"HospHub"
"8113","HP21 8AL","South East","E02003670",51.798306,-0.802757,"HospHub"
"8213","HR1 2ER","Midlands","E02002916",52.056941,-2.705709,"HospHub"
"8313","HU10 6ED","North East & Yorkshire","E02002705",53.771971,-0.444478,"HospHub"
"8413","HU16 5JQ","North East & Yorkshire","E02002705",53.776732,-0.444985,"HospHub"
"8513","HX3 0PW","North East & Yorkshire","E02002264",53.704821,-1.857509,"HospHub"
"8613","IG3 8YB","London","E02000772",51.580544,0.112107,"HospHub"
"8713","IP33 2QZ","East of England","E02006281",52.231661,0.709176,"HospHub"
"8813","IP4 5PD","East of England","E02006253",52.056848,1.197915,"HospHub"
"8913","KT16 0PZ","South East","E02006400",51.377832,-0.52706,"HospHub"
"9013","KT18 7EG","London","E02006342",51.325518,-0.273231,"HospHub"
"9113","KT2 7QB","London","E02000600",51.415,-0.283,"HospHub"
"9213","L12 2AP","North West","E02001375",53.420242,-2.898723,"HospHub"
"9313","L14 3PE","North West","E02001372",53.411151,-2.897989,"HospHub"
"9413","L31 1HW","North West","E02001446",53.518668,-2.915374,"HospHub"
"9513","L35 5DR","North West","E02001335",53.420469,-2.784954,"HospHub"
"9613","L39 2AZ","North West","E02005310",53.564531,-2.871252,"HospHub"
"9713","L7 8XP","North West","E02001377",53.409505,-2.964809,"HospHub"
"9813","L7 8XP","North West","E02001377",53.409505,-2.964809,"HospHub"
"9913","L8 7SS","North West","E02001377",53.398461,-2.959982,"HospHub"
"10013","L9 7AL","North West","E02001351",53.466323,-2.931104,"HospHub"
"10113","LA1 4RP","North West","E02005234",54.042726,-2.799232,"HospHub"
"10213","LA14 4LF","North West","E02003979",54.136394,-3.207884,"HospHub"
"10312","LA9 7RG","North West","E02004020",54.306702,-2.732552,"HospHub"
"10412","LE1 5WW","Midlands","E02006850",52.627,-1.136,"HospHub"
"10512","LE11 5JY","Midlands","E02005347",52.773291,-1.225904,"HospHub"
"10612","LE13 1DR","Midlands","E02005395",52.753804,-0.875711,"HospHub"
"10711","LE17 4DZ","Midlands","E02005376",52.457853,-1.1978,"HospHub"
"10811","LE3 9QP","Midlands","E02002830",52.654362,-1.180018,"HospHub"
"10911","LE5 4PW","Midlands","E02002845",52.629926,-1.081764,"HospHub"
"11011","LN2 5QY","Midlands","E02005444",53.233574,-0.51965,"HospHub"
"11111","LS2 9LN","North East & Yorkshire","E02002392",53.804078,-1.558852,"HospHub"
"11211","LU4 0DZ","East of England","E02003270",51.894,-0.474,"HospHub"
"11311","M13 9WL","North West","E02001062",53.462435,-2.227711,"HospHub"
"11411","M20 4BX","North West","E02001082",53.429748,-2.23005,"HospHub"
"11511","M23 9LT","North West","E02001095",53.387922,-2.29319,"HospHub"
"11611","M25 3BL","North West","E02001040",53.536748,-2.291465,"HospHub"
"11711","M41 5SL","North West","E02001263",53.454059,-2.370681,"HospHub"
"11811","M6 8HD","North West","E02001177",53.487544,-2.323424,"HospHub"
"11911","M8 5RB","North West","E02001050",53.517881,-2.229486,"HospHub"
